0.72	0.754073
0.721	0.753564
0.722	0.753056
0.723	0.752547
0.724	0.752038
0.725	0.751529
0.726	0.75102
0.727	0.750512
0.728	0.750003
0.729	0.749494
0.73	0.748985
0.731	0.748477
0.732	0.747968
0.733	0.747459
0.734	0.746951
0.735	0.746442
0.736	0.745934
0.737	0.745425
0.738	0.744917
0.739	0.744408
0.74	0.7439
0.741	0.743391
0.742	0.742883
0.743	0.742375
0.744	0.741867
0.745	0.741358
0.746	0.74085
0.747	0.740342
0.748	0.739834
0.749	0.739326
0.75	0.738818
0.751	0.73831
0.752	0.737802
0.753	0.737294
0.754	0.736787
0.755	0.736279
0.756	0.735771
0.757	0.735264
0.758	0.734756
0.759	0.734249
0.76	0.733741
0.761	0.733234
0.762	0.732727
0.763	0.732219
0.764	0.731712
0.765	0.731205
0.766	0.730698
0.767	0.730191
0.768	0.729684
0.769	0.729178
0.77	0.728671
0.771	0.728164
0.772	0.727658
0.773	0.727151
0.774	0.726645
0.775	0.726139
0.776	0.725632
0.777	0.725126
0.778	0.72462
0.779	0.724114
0.78	0.723608
0.781	0.723102
0.782	0.722597
0.783	0.722091
0.784	0.721585
0.785	0.72108
0.786	0.720575
0.787	0.720069
0.788	0.719564
0.789	0.719059
0.79	0.718554
0.791	0.718049
0.792	0.717545
0.793	0.71704
0.794	0.716535
0.795	0.716031
0.796	0.715526
0.797	0.715022
0.798	0.714518
0.799	0.714014
0.8	0.71351
0.801	0.713006
0.802	0.712503
0.803	0.711999
0.804	0.711496
0.805	0.710992
0.806	0.710489
0.807	0.709986
0.808	0.709483
0.809	0.70898
0.81	0.708477
0.811	0.707974
0.812	0.707472
0.813	0.70697
0.814	0.706467
0.815	0.705965
0.816	0.705463
0.817	0.704961
0.818	0.704459
0.819	0.703958
0.82	0.703456
0.821	0.702955
0.822	0.702454
0.823	0.701953
0.824	0.701452
0.825	0.700951
0.826	0.70045
0.827	0.69995
0.828	0.699449
0.829	0.698949
0.83	0.698449
0.831	0.697949
0.832	0.697449
0.833	0.696949
0.834	0.69645
0.835	0.69595
0.836	0.695451
0.837	0.694952
0.838	0.694453
0.839	0.693954
0.84	0.693455
0.841	0.692957
0.842	0.692458
0.843	0.69196
0.844	0.691462
0.845	0.690964
0.846	0.690466
0.847	0.689969
0.848	0.689471
0.849	0.688974
0.85	0.688477
0.851	0.68798
0.852	0.687483
0.853	0.686987
0.854	0.68649
0.855	0.685994
0.856	0.685498
0.857	0.685002
0.858	0.684506
0.859	0.68401
0.86	0.683515
0.861	0.683019
0.862	0.682524
0.863	0.682029
0.864	0.681534
0.865	0.68104
0.866	0.680545
0.867	0.680051
0.868	0.679557
0.869	0.679063
0.87	0.678569
0.871	0.678076
0.872	0.677582
0.873	0.677089
0.874	0.676596
0.875	0.676103
0.876	0.675611
0.877	0.675118
0.878	0.674626
0.879	0.674134
0.88	0.673642
0.881	0.67315
0.882	0.672659
0.883	0.672167
0.884	0.671676
0.885	0.671185
0.886	0.670694
0.887	0.670204
0.888	0.669713
0.889	0.669223
0.89	0.668733
0.891	0.668243
0.892	0.667754
0.893	0.667264
0.894	0.666775
0.895	0.666286
0.896	0.665797
0.897	0.665308
0.898	0.66482
0.899	0.664332
0.9	0.663844
0.901	0.663356
0.902	0.662868
0.903	0.662381
0.904	0.661894
0.905	0.661406
0.906	0.66092
0.907	0.660433
0.908	0.659947
0.909	0.65946
0.91	0.658974
0.911	0.658489
0.912	0.658003
0.913	0.657518
0.914	0.657032
0.915	0.656548
0.916	0.656063
0.917	0.655578
0.918	0.655094
0.919	0.65461
0.92	0.654126
0.921	0.653642
0.922	0.653159
0.923	0.652676
0.924	0.652193
0.925	0.65171
0.926	0.651227
0.927	0.650745
0.928	0.650263
0.929	0.649781
0.93	0.649299
0.931	0.648818
0.932	0.648336
0.933	0.647855
0.934	0.647374
0.935	0.646894
0.936	0.646413
0.937	0.645933
0.938	0.645453
0.939	0.644974
0.94	0.644494
0.941	0.644015
0.942	0.643536
0.943	0.643057
0.944	0.642579
0.945	0.6421
0.946	0.641622
0.947	0.641144
0.948	0.640667
0.949	0.640189
0.95	0.639712
0.951	0.639235
0.952	0.638759
0.953	0.638282
0.954	0.637806
0.955	0.63733
0.956	0.636854
0.957	0.636379
0.958	0.635904
0.959	0.635428
0.96	0.634954
0.961	0.634479
0.962	0.634005
0.963	0.633531
0.964	0.633057
0.965	0.632583
0.966	0.63211
0.967	0.631637
0.968	0.631164
0.969	0.630691
0.97	0.630219
0.971	0.629747
0.972	0.629275
0.973	0.628803
0.974	0.628332
0.975	0.627861
0.976	0.62739
0.977	0.626919
0.978	0.626449
0.979	0.625979
0.98	0.625509
0.981	0.625039
0.982	0.62457
0.983	0.6241
0.984	0.623632
0.985	0.623163
0.986	0.622694
0.987	0.622226
0.988	0.621758
0.989	0.621291
0.99	0.620823
0.991	0.620356
0.992	0.619889
0.993	0.619423
0.994	0.618956
0.995	0.61849
0.996	0.618024
0.997	0.617559
0.998	0.617093
0.999	0.616628
1	0.616163
1.001	0.615699
1.002	0.615234
1.003	0.61477
1.004	0.614307
1.005	0.613843
1.006	0.61338
1.007	0.612917
1.008	0.612454
1.009	0.611991
1.01	0.611529
1.011	0.611067
1.012	0.610605
1.013	0.610144
1.014	0.609683
1.015	0.609222
1.016	0.608761
1.017	0.608301
1.018	0.607841
1.019	0.607381
1.02	0.606921
1.021	0.606462
1.022	0.606003
1.023	0.605544
1.024	0.605085
1.025	0.604627
1.026	0.604169
1.027	0.603711
1.028	0.603254
1.029	0.602797
1.03	0.60234
1.031	0.601883
1.032	0.601427
1.033	0.600971
1.034	0.600515
1.035	0.600059
1.036	0.599604
1.037	0.599149
1.038	0.598694
1.039	0.59824
1.04	0.597785
1.041	0.597331
1.042	0.596878
1.043	0.596424
1.044	0.595971
1.045	0.595518
1.046	0.595066
1.047	0.594614
1.048	0.594162
1.049	0.59371
1.05	0.593258
1.051	0.592807
1.052	0.592356
1.053	0.591906
1.054	0.591455
1.055	0.591005
1.056	0.590555
1.057	0.590106
1.058	0.589657
1.059	0.589208
1.06	0.588759
1.061	0.58831
1.062	0.587862
1.063	0.587414
1.064	0.586967
1.065	0.58652
1.066	0.586073
1.067	0.585626
1.068	0.585179
1.069	0.584733
1.07	0.584287
1.071	0.583842
1.072	0.583396
1.073	0.582951
1.074	0.582506
1.075	0.582062
1.076	0.581618
1.077	0.581174
1.078	0.58073
1.079	0.580287
1.08	0.579844
1.081	0.579401
1.082	0.578959
1.083	0.578516
1.084	0.578074
1.085	0.577633
1.086	0.577191
1.087	0.57675
1.088	0.576309
1.089	0.575869
1.09	0.575429
1.091	0.574989
1.092	0.574549
1.093	0.57411
1.094	0.573671
1.095	0.573232
1.096	0.572793
1.097	0.572355
1.098	0.571917
1.099	0.57148
1.1	0.571042
1.101	0.570605
1.102	0.570168
1.103	0.569732
1.104	0.569296
1.105	0.56886
1.106	0.568424
1.107	0.567989
1.108	0.567554
1.109	0.567119
1.11	0.566685
1.111	0.566251
1.112	0.565817
1.113	0.565383
1.114	0.56495
1.115	0.564517
1.116	0.564084
1.117	0.563652
1.118	0.56322
1.119	0.562788
1.12	0.562356
1.121	0.561925
1.122	0.561494
1.123	0.561063
1.124	0.560633
1.125	0.560203
1.126	0.559773
1.127	0.559343
1.128	0.558914
1.129	0.558485
1.13	0.558057
1.131	0.557628
1.132	0.5572
1.133	0.556773
1.134	0.556345
1.135	0.555918
1.136	0.555491
1.137	0.555065
1.138	0.554638
1.139	0.554212
1.14	0.553787
1.141	0.553361
1.142	0.552936
1.143	0.552511
1.144	0.552087
1.145	0.551663
1.146	0.551239
1.147	0.550815
1.148	0.550392
1.149	0.549969
1.15	0.549546
1.151	0.549124
1.152	0.548701
1.153	0.54828
1.154	0.547858
1.155	0.547437
1.156	0.547016
1.157	0.546595
1.158	0.546175
1.159	0.545755
1.16	0.545335
1.161	0.544915
1.162	0.544496
1.163	0.544077
1.164	0.543659
1.165	0.54324
1.166	0.542822
1.167	0.542405
1.168	0.541987
1.169	0.54157
1.17	0.541153
1.171	0.540737
1.172	0.540321
1.173	0.539905
1.174	0.539489
1.175	0.539074
1.176	0.538659
1.177	0.538244
1.178	0.53783
1.179	0.537416
1.18	0.537002
1.181	0.536588
1.182	0.536175
1.183	0.535762
1.184	0.535349
1.185	0.534937
1.186	0.534525
1.187	0.534113
1.188	0.533702
1.189	0.533291
1.19	0.53288
1.191	0.532469
1.192	0.532059
1.193	0.531649
1.194	0.531239
1.195	0.53083
1.196	0.530421
1.197	0.530012
1.198	0.529604
1.199	0.529196
1.2	0.528788
1.201	0.52838
1.202	0.527973
1.203	0.527566
1.204	0.527159
1.205	0.526753
1.206	0.526347
1.207	0.525941
1.208	0.525536
1.209	0.52513
1.21	0.524726
1.211	0.524321
1.212	0.523917
1.213	0.523513
1.214	0.523109
1.215	0.522706
1.216	0.522303
1.217	0.5219
1.218	0.521497
1.219	0.521095
1.22	0.520693
1.221	0.520292
1.222	0.51989
1.223	0.519489
1.224	0.519089
1.225	0.518688
1.226	0.518288
1.227	0.517889
1.228	0.517489
1.229	0.51709
1.23	0.516691
1.231	0.516292
1.232	0.515894
1.233	0.515496
1.234	0.515098
1.235	0.514701
1.236	0.514304
1.237	0.513907
1.238	0.513511
1.239	0.513114
1.24	0.512719
1.241	0.512323
1.242	0.511928
1.243	0.511533
1.244	0.511138
1.245	0.510744
1.246	0.510349
1.247	0.509956
1.248	0.509562
1.249	0.509169
1.25	0.508776
1.251	0.508383
1.252	0.507991
1.253	0.507599
1.254	0.507207
1.255	0.506816
1.256	0.506425
1.257	0.506034
1.258	0.505644
1.259	0.505253
1.26	0.504863
1.261	0.504474
1.262	0.504084
1.263	0.503695
1.264	0.503307
1.265	0.502918
1.266	0.50253
1.267	0.502142
1.268	0.501755
1.269	0.501368
1.27	0.500981
1.271	0.500594
1.272	0.500208
1.273	0.499822
1.274	0.499436
1.275	0.49905
1.276	0.498665
1.277	0.49828
1.278	0.497896
1.279	0.497512
1.28	0.497128
1.281	0.496744
1.282	0.496361
1.283	0.495978
1.284	0.495595
1.285	0.495212
1.286	0.49483
1.287	0.494448
1.288	0.494067
1.289	0.493685
1.29	0.493304
1.291	0.492924
1.292	0.492543
1.293	0.492163
1.294	0.491783
1.295	0.491404
1.296	0.491025
1.297	0.490646
1.298	0.490267
1.299	0.489889
1.3	0.489511
1.301	0.489133
1.302	0.488756
1.303	0.488379
1.304	0.488002
1.305	0.487625
1.306	0.487249
1.307	0.486873
1.308	0.486497
1.309	0.486122
1.31	0.485747
1.311	0.485372
1.312	0.484998
1.313	0.484623
1.314	0.48425
1.315	0.483876
1.316	0.483503
1.317	0.48313
1.318	0.482757
1.319	0.482385
1.32	0.482012
1.321	0.481641
1.322	0.481269
1.323	0.480898
1.324	0.480527
1.325	0.480156
1.326	0.479786
1.327	0.479416
1.328	0.479046
1.329	0.478677
1.33	0.478307
1.331	0.477938
1.332	0.47757
1.333	0.477202
1.334	0.476834
1.335	0.476466
1.336	0.476098
1.337	0.475731
1.338	0.475364
1.339	0.474998
1.34	0.474632
1.341	0.474266
1.342	0.4739
1.343	0.473535
1.344	0.47317
1.345	0.472805
1.346	0.47244
1.347	0.472076
1.348	0.471712
1.349	0.471349
1.35	0.470985
1.351	0.470622
1.352	0.470259
1.353	0.469897
1.354	0.469535
1.355	0.469173
1.356	0.468811
1.357	0.46845
1.358	0.468089
1.359	0.467728
1.36	0.467368
1.361	0.467008
1.362	0.466648
1.363	0.466288
1.364	0.465929
1.365	0.46557
1.366	0.465211
1.367	0.464853
1.368	0.464495
1.369	0.464137
1.37	0.46378
1.371	0.463422
1.372	0.463065
1.373	0.462709
1.374	0.462352
1.375	0.461996
1.376	0.46164
1.377	0.461285
1.378	0.46093
1.379	0.460575
1.38	0.46022
1.381	0.459866
1.382	0.459512
1.383	0.459158
1.384	0.458804
1.385	0.458451
1.386	0.458098
1.387	0.457746
1.388	0.457393
1.389	0.457041
1.39	0.456689
1.391	0.456338
1.392	0.455987
1.393	0.455636
1.394	0.455285
1.395	0.454935
1.396	0.454585
1.397	0.454235
1.398	0.453885
1.399	0.453536
1.4	0.453187
1.401	0.452839
1.402	0.45249
1.403	0.452142
1.404	0.451794
1.405	0.451447
1.406	0.4511
1.407	0.450753
1.408	0.450406
1.409	0.45006
1.41	0.449713
1.411	0.449368
1.412	0.449022
1.413	0.448677
1.414	0.448332
1.415	0.447987
1.416	0.447643
1.417	0.447299
1.418	0.446955
1.419	0.446611
1.42	0.446268
1.421	0.445925
1.422	0.445582
1.423	0.44524
1.424	0.444898
1.425	0.444556
1.426	0.444214
1.427	0.443873
1.428	0.443532
1.429	0.443191
1.43	0.442851
1.431	0.442511
1.432	0.442171
1.433	0.441831
1.434	0.441492
1.435	0.441153
1.436	0.440814
1.437	0.440476
1.438	0.440137
1.439	0.439799
1.44	0.439462
1.441	0.439124
1.442	0.438787
1.443	0.43845
1.444	0.438114
1.445	0.437778
1.446	0.437442
1.447	0.437106
1.448	0.43677
1.449	0.436435
1.45	0.4361
1.451	0.435766
1.452	0.435431
1.453	0.435097
1.454	0.434764
1.455	0.43443
1.456	0.434097
1.457	0.433764
1.458	0.433431
1.459	0.433099
1.46	0.432767
1.461	0.432435
1.462	0.432103
1.463	0.431772
1.464	0.431441
1.465	0.43111
1.466	0.43078
1.467	0.430449
1.468	0.430119
1.469	0.42979
1.47	0.42946
1.471	0.429131
1.472	0.428802
1.473	0.428474
1.474	0.428146
1.475	0.427818
1.476	0.42749
1.477	0.427162
1.478	0.426835
1.479	0.426508
1.48	0.426182
1.481	0.425855
1.482	0.425529
1.483	0.425203
1.484	0.424878
1.485	0.424552
1.486	0.424227
1.487	0.423902
1.488	0.423578
1.489	0.423254
1.49	0.42293
1.491	0.422606
1.492	0.422283
1.493	0.42196
1.494	0.421637
1.495	0.421314
1.496	0.420992
1.497	0.42067
1.498	0.420348
1.499	0.420026
1.5	0.419705
1.501	0.419384
1.502	0.419063
1.503	0.418743
1.504	0.418423
1.505	0.418103
1.506	0.417783
1.507	0.417464
1.508	0.417145
1.509	0.416826
1.51	0.416507
1.511	0.416189
1.512	0.415871
1.513	0.415553
1.514	0.415235
1.515	0.414918
1.516	0.414601
1.517	0.414284
1.518	0.413968
1.519	0.413652
1.52	0.413336
1.521	0.41302
1.522	0.412705
1.523	0.41239
1.524	0.412075
1.525	0.41176
1.526	0.411446
1.527	0.411132
1.528	0.410818
1.529	0.410504
1.53	0.410191
1.531	0.409878
1.532	0.409565
1.533	0.409253
1.534	0.40894
1.535	0.408628
1.536	0.408317
1.537	0.408005
1.538	0.407694
1.539	0.407383
1.54	0.407072
1.541	0.406762
1.542	0.406452
1.543	0.406142
1.544	0.405832
1.545	0.405523
1.546	0.405214
1.547	0.404905
1.548	0.404596
1.549	0.404288
1.55	0.40398
1.551	0.403672
1.552	0.403364
1.553	0.403057
1.554	0.40275
1.555	0.402443
