0.326	1.35677	0.930254	0.693039	-2.05902
0.327	1.35471	0.928845	0.691989	-2.05258
0.328	1.35266	0.92744	0.690942	-2.04611
0.329	1.35062	0.926039	0.689899	-2.03962
0.33	1.34858	0.924643	0.688859	-2.03311
0.331	1.34655	0.923251	0.687822	-2.02659
0.332	1.34453	0.921864	0.686788	-2.02004
0.333	1.34251	0.920481	0.685758	-2.01348
0.334	1.3405	0.919103	0.684731	-2.0069
0.335	1.3385	0.917729	0.683708	-2.0003
0.336	1.3365	0.91636	0.682688	-1.99369
0.337	1.33451	0.914995	0.681671	-1.98706
0.338	1.33253	0.913635	0.680658	-1.98041
0.339	1.33055	0.912279	0.679648	-1.97375
0.34	1.32858	0.910928	0.678642	-1.96708
0.341	1.32662	0.909582	0.677638	-1.96039
0.342	1.32466	0.90824	0.676639	-1.95369
0.343	1.32271	0.906903	0.675643	-1.94698
0.344	1.32077	0.90557	0.67465	-1.94025
0.345	1.31883	0.904242	0.67366	-1.93352
0.346	1.3169	0.902919	0.672674	-1.92677
0.347	1.31498	0.9016	0.671692	-1.92002
0.348	1.31306	0.900286	0.670713	-1.91325
0.349	1.31115	0.898976	0.669737	-1.90647
0.35	1.30925	0.897672	0.668765	-1.89969
0.351	1.30735	0.896371	0.667797	-1.8929
0.352	1.30546	0.895076	0.666832	-1.8861
0.353	1.30358	0.893785	0.66587	-1.87929
0.354	1.3017	0.892499	0.664912	-1.87247
0.355	1.29983	0.891217	0.663957	-1.86565
0.356	1.29797	0.88994	0.663006	-1.85883
0.357	1.29612	0.888668	0.662058	-1.852
0.358	1.29427	0.887401	0.661114	-1.84516
0.359	1.29242	0.886138	0.660173	-1.83832
0.36	1.29059	0.88488	0.659236	-1.83147
0.361	1.28876	0.883627	0.658302	-1.82463
0.362	1.28694	0.882378	0.657372	-1.81777
0.363	1.28513	0.881134	0.656445	-1.81092
0.364	1.28332	0.879895	0.655522	-1.80407
0.365	1.28152	0.87866	0.654602	-1.79721
0.366	1.27972	0.87743	0.653685	-1.79035
0.367	1.27794	0.876205	0.652773	-1.78349
0.368	1.27616	0.874985	0.651863	-1.77663
0.369	1.27438	0.873769	0.650958	-1.76977
0.37	1.27262	0.872558	0.650055	-1.76291
0.371	1.27086	0.871351	0.649157	-1.75606
0.372	1.26911	0.87015	0.648261	-1.7492
0.373	1.26736	0.868953	0.64737	-1.74234
0.374	1.26562	0.86776	0.646481	-1.73549
0.375	1.26389	0.866573	0.645597	-1.72864
0.376	1.26216	0.86539	0.644716	-1.72179
0.377	1.26045	0.864212	0.643838	-1.71495
0.378	1.25873	0.863038	0.642964	-1.70811
0.379	1.25703	0.861869	0.642093	-1.70127
0.38	1.25533	0.860705	0.641225	-1.69444
0.381	1.25364	0.859546	0.640362	-1.68761
0.382	1.25196	0.858391	0.639501	-1.68079
0.383	1.25028	0.857241	0.638645	-1.67397
0.384	1.24861	0.856096	0.637791	-1.66716
0.385	1.24694	0.854955	0.636941	-1.66035
0.386	1.24529	0.853819	0.636095	-1.65355
0.387	1.24364	0.852687	0.635252	-1.64676
0.388	1.24199	0.851561	0.634413	-1.63997
0.389	1.24036	0.850439	0.633577	-1.63319
0.39	1.23873	0.849321	0.632744	-1.62642
0.391	1.2371	0.848208	0.631915	-1.61966
0.392	1.23549	0.8471	0.63109	-1.61291
0.393	1.23388	0.845997	0.630267	-1.60616
0.394	1.23228	0.844898	0.629449	-1.59942
0.395	1.23068	0.843803	0.628633	-1.59269
0.396	1.22909	0.842714	0.627822	-1.58598
0.397	1.22751	0.841629	0.627013	-1.57927
0.398	1.22593	0.840548	0.626208	-1.57257
0.399	1.22436	0.839472	0.625407	-1.56588
0.4	1.2228	0.838401	0.624609	-1.5592
0.401	1.22124	0.837334	0.623814	-1.55254
0.402	1.2197	0.836272	0.623022	-1.54588
0.403	1.21815	0.835214	0.622235	-1.53924
0.404	1.21662	0.834161	0.62145	-1.5326
0.405	1.21509	0.833113	0.620669	-1.52598
0.406	1.21356	0.832069	0.619891	-1.51937
0.407	1.21205	0.831029	0.619117	-1.51277
0.408	1.21054	0.829994	0.618346	-1.50619
0.409	1.20904	0.828964	0.617578	-1.49962
0.41	1.20754	0.827938	0.616814	-1.49306
0.411	1.20605	0.826916	0.616053	-1.48652
0.412	1.20457	0.825899	0.615295	-1.47998
0.413	1.20309	0.824887	0.614541	-1.47347
0.414	1.20162	0.823879	0.61379	-1.46696
0.415	1.20016	0.822875	0.613042	-1.46047
0.416	1.1987	0.821876	0.612298	-1.454
0.417	1.19725	0.820881	0.611557	-1.44753
0.418	1.1958	0.819891	0.610819	-1.44109
0.419	1.19437	0.818905	0.610084	-1.43465
0.42	1.19293	0.817924	0.609353	-1.42824
0.421	1.19151	0.816947	0.608625	-1.42184
0.422	1.19009	0.815974	0.607901	-1.41545
0.423	1.18868	0.815006	0.607179	-1.40908
0.424	1.18727	0.814042	0.606461	-1.40273
0.425	1.18587	0.813082	0.605746	-1.39639
0.426	1.18448	0.812127	0.605035	-1.39006
0.427	1.18309	0.811176	0.604326	-1.38376
0.428	1.18171	0.810229	0.603621	-1.37747
0.429	1.18034	0.809287	0.602919	-1.37119
0.43	1.17897	0.808349	0.60222	-1.36494
0.431	1.17761	0.807415	0.601524	-1.3587
0.432	1.17625	0.806486	0.600832	-1.35247
0.433	1.1749	0.805561	0.600143	-1.34627
0.434	1.17356	0.80464	0.599457	-1.34008
0.435	1.17222	0.803723	0.598774	-1.33391
0.436	1.17089	0.802811	0.598094	-1.32776
0.437	1.16957	0.801902	0.597417	-1.32162
0.438	1.16825	0.800998	0.596744	-1.3155
0.439	1.16694	0.800098	0.596073	-1.3094
0.44	1.16563	0.799203	0.595406	-1.30332
0.441	1.16433	0.798311	0.594742	-1.29726
0.442	1.16304	0.797424	0.594081	-1.29121
0.443	1.16175	0.796541	0.593423	-1.28518
0.444	1.16047	0.795662	0.592768	-1.27918
0.445	1.15919	0.794787	0.592116	-1.27319
0.446	1.15792	0.793916	0.591467	-1.26721
0.447	1.15665	0.793049	0.590821	-1.26126
0.448	1.1554	0.792186	0.590179	-1.25533
0.449	1.15414	0.791327	0.589539	-1.24941
0.45	1.1529	0.790473	0.588902	-1.24352
0.451	1.15166	0.789622	0.588269	-1.23764
0.452	1.15042	0.788776	0.587638	-1.23179
0.453	1.14919	0.787933	0.58701	-1.22595
0.454	1.14797	0.787095	0.586385	-1.22013
0.455	1.14675	0.78626	0.585764	-1.21433
0.456	1.14554	0.785429	0.585145	-1.20855
0.457	1.14434	0.784603	0.584529	-1.20279
0.458	1.14314	0.78378	0.583916	-1.19705
0.459	1.14194	0.782961	0.583306	-1.19133
0.46	1.14075	0.782146	0.582699	-1.18563
0.461	1.13957	0.781335	0.582095	-1.17995
0.462	1.13839	0.780528	0.581494	-1.17429
0.463	1.13722	0.779725	0.580895	-1.16865
0.464	1.13606	0.778926	0.5803	-1.16303
0.465	1.1349	0.77813	0.579707	-1.15743
0.466	1.13374	0.777339	0.579117	-1.15185
0.467	1.13259	0.776551	0.57853	-1.14629
0.468	1.13145	0.775767	0.577946	-1.14076
0.469	1.13031	0.774986	0.577365	-1.13524
0.47	1.12918	0.77421	0.576786	-1.12974
0.471	1.12805	0.773437	0.576211	-1.12426
0.472	1.12693	0.772668	0.575638	-1.1188
0.473	1.12581	0.771903	0.575068	-1.11336
0.474	1.1247	0.771142	0.5745	-1.10795
0.475	1.1236	0.770384	0.573936	-1.10255
0.476	1.1225	0.76963	0.573374	-1.09718
0.477	1.1214	0.768879	0.572815	-1.09182
0.478	1.12031	0.768132	0.572259	-1.08649
0.479	1.11923	0.767389	0.571705	-1.08117
0.48	1.11815	0.76665	0.571154	-1.07588
0.481	1.11708	0.765914	0.570606	-1.07061
